id,name,address,phone
2922024648453426,亞洲水泥股份有限公司,臺北市大安區敦化南路2段207號30、31樓,"0954048631"
2041353717493673,萬洲化學股份有限公司,臺北市內湖區行善路397號6樓,"0972378809"
2086594767512106,明照實業股份有限公司,臺北市中正區重慶南路1段57號9樓之16,"0947600357"
2964075025061458,富邦金融控股股份有限公司,臺北市中山區遼寧街179號15樓、16樓,"0906455225"
2160139977514255,勝東實業股份有限公司,臺北市松山區復興北路57號6樓,"0952835914"
2946088350363925,華南產物保險股份有限公司,臺北市信義區興隆里忠孝東路4段560號5樓,"0919159914"
2318364479262559,富農化學工業股份有限公司,桃園市觀音區保障里9鄰草漯51之10號,"0934196585"
2482530848789448,中國人壽保險股份有限公司,臺北市松山區敦化北路122號5樓,"0938711167"
2696979375328745,景德製藥股份有限公司,臺北市內湖區港墘路221巷41號4樓,"0905555150"
2677590842797326,復興木業股份有限公司,臺北市中山區南京東路2段53號9樓,"0943428802"
2935156744178464,博大汽車股份有限公司,臺北市大同區市民大道1段205號12樓之7,"0935532621"
2909208345342894,新中美貿易股份有限公司,臺北市中山區雙城街19巷21號4樓、5樓,"0988934228"
2341762181552392,新光人壽保險股份有限公司,臺北市中正區忠孝西路1段66號31-43樓,"0929129350"
2257171551300998,萬源紡織股份有限公司,臺北市中正區重慶南路1段77號9樓,"0962266874"
2754620279980869,台灣米漢納金屬有限公司,高雄市左營區富民路38號1樓,"0976293872"
2905432855869385,臺灣工礦股份有限公司,臺北市內湖區民權東路6段180巷6號5樓之12,"0957058381"
2068867947262663,三地開發地產股份有限公司,高雄市苓雅區中正二路175號16樓之3,"0944576030"
2352747382417669,國正實業股份有限公司,臺北市中山區林森北路646號,"0930544721"
2479408910951958,德貿股份有限公司,臺北市中正區林森北路5巷6號1樓,"0984641036"
2076817127796573,臺灣土地銀行股份有限公司,臺北市中正區黎明里10鄰館前路46號,"0950784923"
2916287902926607,臺灣中小企業銀行股份有限公司,臺北市大同區玉泉里9鄰塔城街30號,"0926710954"
2480928698741403,陽明海運股份有限公司,基隆市七堵區明德一路271號,"0915643516"
2211968035195481,上仁通運有限公司,高雄市大寮區內坑里內坑路一一○之二六號一樓,"0986000219"
2000306372813363,佳納貿易有限公司,臺北市中山區長安東路1段21號7樓,"0942711837"
2138098108034684,霖園投資股份有限公司,臺北市大安區仁愛路4段296號24樓,"0979396785"
2250188188165456,世群貿易股份有限公司,臺北市中正區忠孝東路2段23號3樓,"0972673479"
2652756230354659,台燿科技股份有限公司,新竹縣竹北市泰和里博愛街803號,"0982145400"
2518234115462085,順馨電業股份有限公司,新北市三重區光復路2段102巷48號,"0930323808"
2676714370686938,萬通股份有限公司,臺北市中正區忠孝東路2段23號3樓,"0940899817"
2778837177088683,凰殿大飯店股份有限公司,臺北市萬華區漢中街36號,"0978490179"
2259831987629334,西門大飯店有限公司,臺北市萬華區中華路1段78號2樓、3樓、4樓、5樓、6樓,"0918294337"
2764339969534943,志開科技股份有限公司,新北市中和區建八路2號6樓之6,"0986442965"
2560498935472931,萬達工程顧問股份有限公司,臺北市中正區館前路65號10樓之3,"0986869261"
2923166887400680,欣泰安科技股份有限公司,臺北市南港區忠孝東路5段815號5樓之2,"0996422949"
2446369997338801,重晃電機股份有限公司,新北市五股區成泰路3段30號,"0963067396"
2445437921050740,全豐特殊印刷有限公司,新北市三重區長壽西街214號1樓,"0915503883"
2974864788022717,今一彩色印刷股份有限公司,新北市新店區中正路501號之16,"0933807998"
2683253834859371,新東手套廠股份有限公司,臺北市大同區伊寧街9巷21號1樓,"0945717440"
2239876581786828,慶嘉股份有限公司,臺北市大同區民族西路150號1樓,"0993225796"
2912611723849820,國興機電股份有限公司,臺北市大同區重慶北路3段230號,"0941483618"
2488785342383594,明豐科技股份有限公司,臺北市萬華區康定路20號10樓之8,"0905958010"
2636006270993592,七銘企業股份有限公司,臺北市內湖區新明路333巷14弄4號1樓,"0936064105"
2519587441564645,美泰印刷企業股份有限公司,臺北市大同區迪化街1段345號1樓,"0992879094"
2544657642628497,燦興開發股份有限公司,臺北市大同區南京西路30號6樓之3,"0988941837"
2098980559235914,日南工程股份有限公司,南投縣南投市三和里公園南街45號1樓,"0996523456"
2710607675846822,哈佛企業管理顧問股份有限公司,臺北市中山區樂群二路267號3樓之3,"0949716377"
2167166681245857,金寶電子工業股份有限公司,臺北市松山區南京東路5段99號10樓,"0915866742"
2368394710024279,和慶針織廠股份有限公司,新北市泰山區壽山路100號,"0981207251"
2538708938195170,台灣海州股份有限公司,臺北市中山區復興北路366號5樓,"0955212102"
2880668245806913,威爾森通運股份有限公司,臺北市中山區建國北路1段96號6樓,"0967304838"
2397475551723665,百業開發股份有限公司,桃園市桃園區新埔里經國路391號6樓,"0949685714"
2784519199094533,建揚實業股份有限公司,臺北市大安區安和路1段27號7樓,"0969234774"
2061501635321808,欣亞運輸倉儲貨櫃修造股份有限公司,新北市汐止區大同路3段178號2樓,"0944726464"
2668974359730633,擎天通運股份有限公司,臺北市大安區復興南路1段135巷15號3樓之3,"0957329549"
2840384401913568,大華金屬工業股份有限公司,臺北市中山區松江路293之805號,"0901852516"
2253406416439485,海立電氣股份有限公司,新北市中和區中山路2段359巷5號5樓,"0952759814"
2283739595502719,明立電子工業股份有限公司,新竹市水源里千甲路98號,"0917647073"
2206652883721991,兆林企業有限公司,臺北市中山區松江路562號5樓,"0924439702"
2728227949184417,喬文實業股份有限公司,臺北市中山區民權東路1段42號5樓,"0929228242"
2449062176052373,清隆企業股份有限公司,臺北市中山區中山北路2段112號11樓,"0969316550"
2392612734378155,祥任行股份有限公司,臺北市松山區民生東路3段107巷2號3樓,"0917199843"
2946821348526340,鐘峯企業有限公司,臺北市大同區承德路2段53巷5號,"0988470411"
2527521727682738,星記鋼鐵股份有限公司,臺北市中山區吉林路24號5樓G室,"0952307953"
2236297089099623,協民隆有限公司,臺北市大安區復興南路2段381號12樓之2,"0983091070"
2578484535754675,富士濾器製造股份有限公司,臺北市大同區太原路133巷26號2樓,"0919245057"
2438867098717558,王冠交通器材企業有限公司,臺北市大同區華陰街99號,"0935987338"
2420662507345921,佳美嬰兒用品股份有限公司,臺北市大安區敦化南路2段98號22樓,"0977557419"
2316217500215357,瑩順貿易行股份有限公司,臺北市大同區承德路3段34號2樓,"0980540123"
2671691827750293,山民企業有限公司,臺北市內湖區內湖路1段737巷53號2樓,"0915391092"
2349234128098853,巨騰工業股份有限公司,桃園市中壢區過嶺里福嶺路239號,"0954643067"
2511297551064372,一心堂股份有限公司,臺北市萬華區廣州街206號2樓,"0905006720"
2357610929174402,奇威行有限公司,臺北市大同區太原路11之3號1樓,"0915878544"
2077995897707936,巨航企業有限公司,新北市永和區保生路2號12樓之1,"0926048199"
2734367679687240,翊光交通事業有限公司,臺北市大安區羅斯福路2段41號3樓之2,"0914899595"
2417542918289050,貴婦煤氣有限公司,臺北市萬華區武成街61號,"0978873556"
2907639738129745,臺北農產運銷股份有限公司,臺北市中山區民族東路336號,"0929677480"
2896159309547525,一加一工業股份有限公司,桃園市蘆竹區錦興里錦華路69號,"0963167538"
2924739163379344,安振企業股份有限公司,臺北市萬華區康定路60號8樓之5,"0988553649"
2687669279600797,浩光企業股份有限公司,高雄市湖內區中正路2段522巷20之1號,"0995930864"
2859115066381396,璐室制作空間設計有限公司,臺北市中正區金門街1之8號,"0963993085"
2198210625677653,勇翔企業股份有限公司,臺北市萬華區寶興街80巷49號1樓,"0959486450"
2402809209317153,信達電工股份有限公司,臺北市中正區南昌路2段142號1樓,"0961193972"
2776327124153652,生計食品有限公司,臺北市大安區羅斯福路3段15號1樓,"0930283678"
2221885543920616,逸揚企業有限公司,臺北市中正區延平南路230巷19號,"0970206718"
2728768442676816,雄獅旅行社股份有限公司,臺北市內湖區石潭路151號9樓,"0906622335"
2324573745971888,金品實業有限公司,臺北市士林區中山北路7段124巷2號1樓,"0950062276"
2857664310496559,永裕交通有限公司,臺北市中山區新生北路2段131之3號,"0938252256"
2810193669623810,亞來股份有限公司,臺北市中山區松江路206號14樓之5,"0971461750"
2923349600718728,台灣國際造船股份有限公司,高雄市小港區中鋼路3號,"0978610597"
2984448370895166,新年代實業股份有限公司,新北市林口區工二工業區工七路2號,"0913363980"
2343220468165720,南東有限公司,臺北市松山區南京東路4段75號6樓之1,"0983659745"
2985834601155897,亞新工程顧問股份有限公司,新北市汐止區新台五路1段112號22樓,"0950516350"
2569586550426712,翠德實業股份有限公司,臺北市中山區長安東路2段80號10樓,"0958234695"
2400636196387902,帆信企業有限公司,臺北市信義區信義路4段375號4樓之5,"0989780556"
2718704086757104,和騰國際有限公司,臺北市內湖區內湖路1段360巷19號4樓,"0934982484"
2795108707587746,優吉交通股份有限公司,臺北市北投區公舘路213號1樓,"0977908474"
2619766750359738,勝申機械有限公司,新北市汐止區環河街157號,"0904378794"
2853086950741211,周家股份有限公司,臺北市信義區基隆路1段149號12樓,"0920414393"
2896858209625605,百昌堂蔘藥有限公司,臺北市士林區至誠路2段99號,"0908796085"
2501003779401410,本源興股份有限公司,臺北市大安區忠孝東路4段278號5樓,"0930487464"
2070852368342015,俞芳木業有限公司,臺北市南港區成福路157號1樓,"0962681220"
2696862181773842,力鷹興業有限公司,臺北市內湖區成功路2段312巷32號1樓,"0968171952"
2509037064267097,三橋科技股份有限公司,桃園市桃園區大林里興華路2號4樓,"0928865972"
2025750298576430,運詳機車有限公司,臺北市文山區久康街1號,"0989800343"
2964168760879144,聖欣石材有限公司,臺中市太平區中平九街156號1樓,"0976870586"
2858997457812930,高明實業有限公司,新北市新店區安興路69號1樓,"0910460054"
2932204080586177,竹一電子企業有限公司,新北市新店區中興路2段190號9樓之1,"0930530092"
2373744810339299,基業生物科技股份有限公司,臺北市內湖區行忠路60號7樓之1,"0988643067"
2212194897722494,旭怡實業股份有限公司,臺北市大安區信義路3段147巷5弄3之4號5樓,"0924556991"
2217945705515761,錦貿興業股份有限公司,臺北市大安區復興南路2段381號2樓,"0917406351"
2578516464709442,衡美室內裝修企業股份有限公司,臺北市松山區復興北路99號4樓之6,"0921970175"
2864905020077432,華泰窯業股份有限公司,新北市鶯歌區東湖路14之1號,"0937887521"
2076298919516811,永程交通有限公司,臺北市中正區西藏路83號1樓,"0945324838"
2734254573187852,幸賀股份有限公司,新北市汐止區新台五路1段81號14樓之7,"0950381490"
2300678297327116,金格食品股份有限公司,臺北市中正區中華路2段41號1樓,"0914527936"
2922013167266512,東育有限公司,臺北市中山區松江路108巷27號1樓,"0975490083"
2547559493507513,聯運股份有限公司,臺北市中正區羅斯福路3段230號1樓,"0949205697"
2709920240934278,地樺營造事業股份有限公司,臺北市大同區承德路2段81號4樓之1,"0931045719"
2543530308076462,景華生技股份有限公司,新北市新店區北新路3段221號15樓,"0938077871"
2006952002914068,晉翔企業有限公司,新北市中和區連城路267號5樓之4,"0964788793"
2193909607774668,台灣敏腦股份有限公司,新北市板橋區文化路1段268號12樓之1,"0920084791"
2791872556606311,超群三溫暖工程有限公司,新北市新莊區頭前路15巷12號,"0949715973"
2882865639406693,香港商勞力士中心有限公司,臺北市大安區敦化南路二段105號、105號2、3、4樓、107號2樓,"0923380773"
2411393224163397,百星投資股份有限公司,臺北市大安區仁愛路4段296號24樓,"0938708319"
2624563083381659,擎邦國際科技工程股份有限公司,臺北市內湖區瑞光路210號5樓,"0935346094"
2526712278848094,連祥實業有限公司,臺北市南港區南港路3段50巷6號2樓,"0927039313"
2665998753306297,樺辰室內裝修股份有限公司,新北市汐止區新台五路1段183號15樓,"0910036906"
2295772156080248,勤誠興業股份有限公司,新北市新莊區中原路558號18樓,"0973137102"
2289119984959048,華杏出版股份有限公司,臺北市內湖區瑞光路302號5樓之2,"0990102118"
2329038378615505,謀定製衣有限公司,臺北市中正區延平南路61號6樓之6,"0973673740"
2201175793901780,雷富實業有限公司,新北市淡水區民權路193號26樓之8,"0949893615"
2882345858257159,世在交通有限公司,新北市新莊區五工一路96號2樓,"0961116985"
2970280542978838,伊峰貿易有限公司,臺北市內湖區港華街85巷33號1樓,"0940714757"
2161610570831425,中華生醫科技股份有限公司,臺北市中山區長安東路2段31號5樓,"0982520424"
2945174048818652,建堡營造有限公司,臺中市北區賴村里梅亭街460號,"0959016657"
2031519345417562,永湖企業有限公司,新北市三重區中正北路560巷41號,"0901613172"
2518462146120492,十國企業有限公司,新北市五股區四維路118巷7弄4號,"0962083894"
2351815591280252,楠興交通有限公司,臺北市內湖區康寧路3段189巷12弄17號5樓,"0988256067"
2867463982701246,喬章實業股份有限公司,新北市汐止區大同路2段159號1樓,"0977115062"
2461702901445972,合程實業股份有限公司,臺北市南港區南港路3段130巷3弄18號1樓,"0906223491"
2668818386957196,松助企業有限公司,新北市樹林區學勤路679號10樓,"0943575472"
2740923145871063,益頂工程有限公司,新北市汐止區福德一路475號(1樓),"0937355794"
2066068317161352,王視器材有限公司,臺北市內湖區成功路4段30巷9號8樓,"0985352312"
2807480179025915,凌克企業股份有限公司,臺北市內湖區江南街21巷4號5樓,"0927518373"
2622326023111151,味榮食品工業股份有限公司,臺中市豐原區三村里西勢路701號,"0993495459"
2663542898829192,昭通貿易股份有限公司,臺北市中正區開封街1段105號8樓之2,"0986941549"
2504574203253134,儷萊旅館股份有限公司,臺北市中正區中華路1段21號8之11樓,"0972729387"
2908226183271143,匯順倉儲股份有限公司,臺北市松山區南京東路4段186號6樓之3,"0988201084"
2252545558292433,藝昌實業股份有限公司,臺中市豐原區南田里水源路389之5號,"0905912759"
2770209958436878,旺鑫橡膠有限公司,臺中市梧棲區永安里向上路九段381巷8號,"0978617181"
2573534634144989,至光工具股份有限公司,臺中市大里區西湖里景庄街180巷20號,"0961681341"
2869678120519619,金岱交通股份有限公司,臺中市清水區國姓里臨港路七段398號,"0988359805"
2619013806149554,元宙股份有限公司,彰化縣鹿港鎮頂厝里鹿和路1段501巷101-1號,"0909632238"
2883712704707214,晟昶工業有限公司,彰化縣秀水鄉鶴鳴村馬鳴路10號,"0996802366"
2030030918644719,明洋紙器股份有限公司,嘉義縣水上鄉柳鄉村柳子林199之15號,"0957364444"
2802266788464480,東豐交通工業股份有限公司,臺南市新市區興業路1號,"0995573782"
2069226636613404,聯丞室內裝修有限公司,高雄市新興區南台路9巷2號1樓,"0905378258"
2313856195805845,禾茂玩具工業股份有限公司,高雄市大寮區大寮里華東路80號,"0968853185"
2922091834296681,大同茶業股份有限公司,新北市土城區自強街22號,"0981723152"
2242331741789885,光和貿易股份有限公司,臺北市中山區南京東路3段219號6樓,"0957917813"
2817575762914457,賀上投資股份有限公司,新北市三重區重新路2段42之7號3樓,"0983551950"
2175853919408022,好福合纖股份有限公司,臺北市大同區南京西路205號3樓,"0983903822"
2790647033762993,有萬科技股份有限公司,臺北市南港區三重路19之2號9樓,"0972803674"
2788917120099178,東大一工業有限公司,新北市樹林區俊英街111巷10之8號2樓,"0950384704"
2695376209645881,亞細亞貿易股份有限公司,臺中市西屯區協和里工業區32路72號1樓,"0970039230"
2571064457030179,建華貿易有限公司,新北市三重區龍濱路130之2號,"0950830865"
2909465824241676,協新紡織廠股份有限公司,臺北市中山區南京東路2段36號38號9樓,"0902120500"
2733890876634874,國良油漆工程有限公司,新北市汐止區新台五路1段169號20樓,"0928990877"
2643343310357541,華友聯開發股份有限公司,高雄市鳳山區文龍路85號11樓,"0978158883"
2559625913045625,台灣農林股份有限公司,臺北市南港區園區街3號15樓,"0963878974"
2110069229122995,聚力塑膠工業股份有限公司,臺北市大同區重慶北路3段181號3樓,"0909985469"
2990024769934119,武菱企業股份有限公司,新北市中和區連城路222巷19號(4樓),"0940857630"
2739974881892522,泰彰五金工業有限公司,臺北市中山區中山北路2段112號3樓之4,"0952643897"
2963384055672905,寶啟實業股份有限公司,臺北市大同區貴德街6之1號1樓,"0986995493"
2017934951030871,鑫林企業有限公司,臺中市北區育德路98號4樓之2,"0947512268"
2787353090793608,棉樹實業股份有限公司,桃園市龜山區大坑里南上路407號,"0968788016"
2014438802436830,錦榮電工股份有限公司,桃園市中壢區內定里合定路29號,"0972041224"
2840514542924096,造形服飾有限公司,高雄市鹽埕區五福四路146之1號,"0998246592"
2620068792622726,興旺交通有限公司,桃園市龍潭區龍平路632巷28弄29號,"0955948918"
2188655172389064,依德股份有限公司,新北市中和區建一路68號,"0919609060"
2613066216941916,合興電線電纜股份有限公司,新北市三峽區介壽路3段124號,"0930784276"
2059239474740646,漢珍數位圖書股份有限公司,臺北市信義區和平東路3段315號7樓,"0978129451"
2026912155485717,世凰照明企業有限公司,新北市三重區自強路4段31巷14號,"0963165633"
2555440319799070,鶯達企業股份有限公司,新北市中和區立德街311號(1樓),"0981963968"
2752947236342721,天又企業有限公司,宜蘭縣礁溪鄉德陽路176-7號4樓,"0910316667"
2440823723807823,東潛實業股份有限公司,臺北市松山區塔悠路319號,"0982975394"
2326136860546986,擎貿企業有限公司,臺北市士林區承德路4段288號12樓,"0991205758"
2758453830898578,韓頓工業股份有限公司,屏東縣內埔鄉豐田村建富路12號,"0995031451"
2133301253331293,聯邦自販有限公司,桃園市龜山區大華里興華五街８號,"0956534223"
2019584480495968,一成亮記實業有限公司,臺北市大同區延平北路2段60巷20號,"0997176525"
2677044711295606,久陽精密股份有限公司,高雄市橋頭區西林里芋林路299號,"0945565524"
2298570171140485,瑞晉興業股份有限公司,高雄市岡山區岡山北路20號,"0913935661"
2871240356096986,慶益工業股份有限公司,高雄市路竹區復興路1之8號1樓,"0907503387"
2915655932292852,集偉工業股份有限公司,高雄市路竹區復興路300號,"0986070744"
2327123381021164,花蓮縣農產運銷股份有限公司,花蓮縣鳳林鎮林榮里林榮路338號,"0960164771"
2859047520243849,九合工程股份有限公司,新北市泰山區明志路3段517號4樓,"0927276943"
2844366550446881,榮美租賃股份有限公司,新北市永和區成功路2段47巷3號2樓,"0915766672"
2085192534367408,碩勇股份有限公司,臺北市大同區哈密街143號,"0987654744"
2066611103020167,上禾音響有限公司,臺北市中山區吉林路24號10樓之6,"0914179887"
2676349065898395,辰留企業股份有限公司,臺北市內湖區瑞光路513巷22弄5號7樓,"0947692371"
2528434224383733,韋克有限公司,臺北市大安區大安路1段191號3樓,"0903279338"
2354619574409637,豐瓏貿易有限公司,臺北市大安區金山南路2段148號8樓之1,"0938307258"
2428149510440949,家家產品股份有限公司,苗栗縣銅鑼鄉銅鑼村23鄰民享路5號,"0942026180"
2079379169875987,富聖開發股份有限公司,臺北市大安區敦化南路2段77號7樓之1,"0983015122"
2137235808460814,力華貿易股份有限公司,臺北市大安區仁愛路4段29之2號2樓,"0972137719"
2470371780858370,中華台亞股份有限公司,桃園市八德區白鷺里廣福路822號,"0944955499"
2665008465984267,大同股份有限公司,臺北市中山區集英里21鄰中山北路3段22號,"0997654878"
2849869290418498,大信農化工廠股份有限公司,臺北市大安區敦化南路1段236巷31號7樓,"0954840713"
2530606766396014,三商投資控股股份有限公司,臺北市中山區建國北路2段145號地下1樓及1~18樓,"0941185562"
2562446924725011,南山產物保險股份有限公司,臺北市中正區黎明里忠孝西路1段6號15、17、18及19樓,"0902383202"
2893816201891872,仕騰汽車貨運股份有限公司,彰化縣伸港鄉新港村中正路80號1樓,"0963396091"
2865047726660047,中華航空股份有限公司,桃園市大園區埔心里16鄰航站南路1號,"0918646201"
2287858161519129,汎達股份有限公司,臺北市內湖區陽光街351號3樓,"0923139651"
2596880458799673,明伸企業有限公司,臺北市中正區中山北路1段2號之3樓之5,"0955486555"
2179364363999901,明東實業股份有限公司,臺北市中正區銅山街13號2樓,"0949017692"
2799568772057037,格威傳媒股份有限公司,臺北市大安區忠孝東路4段285號3樓,"0984962839"
2432512489118885,明曙企業股份有限公司,臺北市中山區長安東路1段36號10樓,"0901945226"
2073555217256608,長榮海運股份有限公司,臺北市中山區民生東路2段166號1至4樓,"0911390534"
2337790206929501,金界旅行社股份有限公司,臺北市大安區忠孝東路4段142號11樓之7,"0974696974"
2556036532175482,欣欣大眾巿場股份有限公司,臺北市中山區林森北路247號及新生北路2段28巷1號地下1號、1之1號、1號2樓,"0970906751"
2374110660701924,亞洲交通股份有限公司,臺南市麻豆區大埕里新興街4之1號,"0949276241"
2758116312173939,亞洲航空股份有限公司,臺南市仁德區仁愛里機場路1050號,"0913449921"
2318031397177866,京華企業股份有限公司,臺北市大安區仁愛路4段29之2號2樓,"0973912293"
2785585499560841,南山人壽保險股份有限公司,臺北市信義區莊敬路168號,"0972595260"
2623607621018944,美時化學製藥股份有限公司,臺北市信義區松仁路277號17樓,"0964815301"
2861468404642251,群夯企業有限公司,臺北市中山區松江路259巷31號1樓,"0913304073"
2243114303047075,帝聞企業股份有限公司,新北市新店區寶高路5號,"0980499601"
2590502545746269,富勤企業股份有限公司,臺北市中山區南京東路2段71號7樓,"0983439626"
2051968898698560,華藝手工業股份有限公司,臺北市中山區中山北路3段19之1號1樓,"0975490457"
2864893746273699,華國大飯店股份有限公司,臺北市中山區雙城街23巷6號1樓,"0900086863"
2035218818230585,裕信股份有限公司,臺北市松山區民權東路3段170號12樓之1,"0924746525"
2747953267834709,達人貿易股份有限公司,臺北市中山區南京東路3段200號6樓,"0927267090"
2052896935658231,博世力士樂股份有限公司,桃園市桃園區興華路5號,"0917265995"
2283665191283017,福華電子股份有限公司,臺北市中山區中山北路3段22號,"0947390403"
2187935384056964,台灣明尼蘇達礦業製造股份有限公司,臺北市南港區經貿二路198號3樓至8樓,"0961966440"
2320057500342360,台安計算儀器有限公司,臺北市中山區長春路78號7樓之2,"0996090509"
2180248525672508,漢威聯合股份有限公司,新北市板橋區遠東路3號5樓,"0969969584"
2742130620597872,臺灣慎昌行股份有限公司,臺北市內湖區堤頂大道2段413號3樓,"0996298769"
2525124299066194,德記汽車有限公司,臺北市中山區民權東路2段137號,"0998118805"
2842032903039719,龍億企業有限公司,臺北市中山區長安東路1段22之16號,"0946440088"
2280653815801940,聯穗企業股份有限公司,臺北市大同區南京西路203號3樓,"0979541751"
2761803666060977,豐潤股份有限公司,臺北市內湖區瑞湖街178巷17號,"0959923579"
2978958767168374,川瑩有限公司,臺北市中山區建國北路2段87號5樓,"0961469561"
2922889907711126,佑聲企業股份有限公司,臺北市大安區復興南路1段76號3樓之4,"0934387812"
2098053423777899,國際票券金融股份有限公司,臺北市中山區樂群三路128號8-10樓,"0953127847"
2931091307143620,香港商可亞樂有限公司,臺北市中山區雙城街２３巷３號,"0998003171"
2832086387650970,首立企業股份有限公司,臺中市西屯區市政北七路98號6樓之1、之2,"0988698641"
2622044568232212,陽上貿易股份有限公司,臺北市中山區民生東路3段57號8樓之1,"0957284106"
2019825374271017,銘城實業股份有限公司,臺北市松山區延壽街385號1樓,"0940823266"
2562786573004430,笙寶實業股份有限公司,臺北市中山區民權東路2段92巷1弄17號1樓,"0959041045"
2315313133378062,麗嬰國際股份有限公司,臺北市內湖區南京東路6段346號5樓,"0940853514"
2358166589711971,中證實業有限公司,新北市林口區工二工業區工四路5號,"0999479710"
2910645060706931,羅福企業開發股份有限公司,臺北市松山區敦化北路153號10樓A室,"0977294258"
2963279783778988,是佳運動器材股份有限公司,臺北市內湖區民權東路6段18之3號5樓,"0965605884"
2657055672935975,快樂腳交通有限公司,臺北市松山區民族東路687號1樓,"0999648771"
2877779397043878,華王貿易有限公司,臺北市松山區復興北路369號8樓之7,"0973332196"
2659870217713079,台灣日精儀器股份有限公司,臺北市松山區復興北路167號7樓之3,"0951957694"
2520840897725584,聖文企業有限公司,彰化縣社頭鄉社頭村杜斗路一段428號,"0999998805"
2386873186834331,盟城有限公司,臺北市中山區林森北路587號11樓之3,"0996555322"
2978733182504740,迪展行有限公司,臺北市大安區復興南路2段173號6樓,"0994927780"
2140357298366738,信州食品股份有限公司,臺北市中山區龍江路328巷2號1樓,"0999640681"
2391299095125896,百鳴投資股份有限公司,臺北市中山區復興北路150號10樓之7,"0944056490"
2221991097244936,三多士股份有限公司,臺北市大安區四維路208巷3之1號1樓,"0935930976"
2035835459789895,艗光交通有限公司,臺北市北投區育仁路155之1號2樓,"0905870983"
2890181519178762,福貹貿易股份有限公司,嘉義市太平里23鄰民權路116-1號8樓,"0962609818"
2996400558267353,幸生實業股份有限公司,臺北市中山區松江路520號6樓,"0986406123"
2167940716648773,政華科技展業有限公司,新北市新店區寶高路30之5號7樓,"0958548741"
